timestamp,ax,ay,az,label
343749,58,-395,7811,normal
343749,208,-407,7885,normal
343749,-45,-146,8086,normal
343749,19,-94,8054,normal
343749,20,-534,7757,normal
343749,197,-430,7804,normal
343749,2,17,8288,normal
343749,-26,-57,8190,normal
343749,73,-725,7464,normal
343749,214,-287,7678,normal
343749,-58,38,8254,normal
343749,2,-126,8062,normal
343749,156,-661,7443,normal
343749,132,-252,7851,normal
343749,-136,81,8237,normal
343749,2,-256,8057,normal
343749,290,-581,7631,normal
343749,72,-292,8109,normal
343749,-118,28,8103,normal
343749,3,-349,7914,normal
343749,332,-481,7712,normal
343749,73,-287,8032,normal
343749,-267,-64,7871,normal
343749,172,-343,7791,normal
343749,493,-516,7922,normal
343749,-65,-230,8090,normal
343749,-311,-38,7950,normal
343749,383,-359,7952,normal
343749,462,-528,8084,normal
343749,-354,-221,7833,normal
343749,-259,-16,7906,normal
343749,712,-364,8039,normal
343749,379,-566,8075,normal
343749,-562,-163,7588,normal
343749,-9,-11,8013,normal
343749,810,-478,8047,normal
343749,59,-513,7932,normal
343749,-520,10,7584,normal
343749,199,-157,8108,normal
343749,679,-605,8100,normal
343749,-205,-370,7857,normal
343749,-462,152,7921,normal
343749,422,-405,8190,normal
343749,634,-667,7879,normal
343749,-329,-125,7780,normal
343749,-296,209,7890,normal
343749,526,-545,8038,normal
343749,410,-572,7836,normal
343749,-408,42,7802,normal
343749,-220,-100,7927,normal
343749,575,-509,8096,normal
343749,201,-304,8028,normal
343749,-419,-85,7721,normal
343749,-7,-204,7887,normal
343749,527,-400,8151,normal
343749,-4,-217,8075,normal
343749,-260,-136,7729,normal
343749,-53,-348,7795,normal
343749,406,-306,8123,normal
343749,-34,-237,8058,normal
343749,-86,-182,7693,normal
343749,-45,-361,7705,normal
343749,279,-213,8056,normal
343749,222,-351,8103,normal
343760,-49,-128,7734,normal
343760,-170,-308,7911,normal
343760,289,-215,7949,normal
343760,200,-356,8244,normal
343760,-146,-260,7844,normal
343760,-94,-183,7925,normal
343760,317,-331,7949,normal
343760,269,-367,7925,normal
343760,-208,-253,7806,normal
343760,-43,-220,7774,normal
343760,314,-415,7934,normal
343760,191,-274,7941,normal
343760,-336,-163,7946,normal
343760,28,-173,8074,normal
343760,383,-548,7862,normal
343760,166,-184,7956,normal
343760,-396,-53,7768,normal
343760,105,-387,8184,normal
343760,610,-549,7761,normal
343760,-50,-183,7771,normal
343760,-606,-17,7735,normal
343760,383,-471,8260,normal
343760,637,-468,7976,normal
343760,-465,-74,7720,normal
343760,-414,-36,7610,normal
343760,678,-457,8509,normal
343760,406,-390,8026,normal
343760,-679,-185,7669,normal
343760,-118,-150,7628,normal
343760,729,-483,8523,normal
343760,16,-190,7968,normal
343760,-574,-38,7708,normal
343760,301,-379,7710,normal
343760,670,-527,8139,normal
343760,-178,83,8001,normal
343760,-374,-107,7840,normal
343760,375,-510,7792,normal
343760,377,-452,7941,normal
343760,-245,90,8053,normal
343760,-248,-193,8099,normal
343760,356,-554,7912,normal
343760,318,-187,8008,normal
343760,-218,-23,7893,normal
343760,-31,-363,7833,normal
343760,372,-440,8124,normal
343760,68,-154,7750,normal
343760,-124,-239,7774,normal
343760,2,-363,7682,normal
343760,280,-223,8417,normal
343760,160,-199,7760,normal
343760,53,-485,7757,normal
343760,-46,-146,7860,normal
343760,163,-220,8541,normal
343760,359,-275,7800,normal
343760,-13,-369,7612,normal
343760,-234,-121,7855,normal
343760,206,-389,8378,normal
343760,494,-407,7684,normal
343760,-203,-176,7681,normal
343760,-241,-128,7827,normal
343760,475,-506,8468,normal
343760,445,-313,7757,normal
343760,-567,-199,7676,normal
343760,-28,-155,7970,normal
343771,686,-509,8499,normal
343771,25,-189,7807,normal
343771,-628,-175,7473,normal
343771,353,-398,8106,normal
343771,615,-354,8325,normal
343771,-324,-35,7914,normal
343771,-419,-323,7366,normal
343771,606,-622,8041,normal
343771,346,-155,8139,normal
343771,-509,50,8030,normal
343771,-71,-380,7591,normal
343771,477,-778,7895,normal
343771,132,-45,8055,normal
343771,-430,270,8324,normal
343771,110,-468,7889,normal
343771,478,-942,7732,normal
343771,18,10,7883,normal
343771,-447,306,8249,normal
343771,67,-612,7805,normal
343771,447,-775,7521,normal
343771,-20,66,7895,normal
343771,-299,192,8216,normal
343771,165,-559,8005,normal
343771,434,-597,7640,normal
343771,23,105,8091,normal
343771,-337,-87,8131,normal
343771,128,-507,8027,normal
343771,412,-527,7635,normal
343771,-42,38,7965,normal
343771,-396,-188,7944,normal
343771,239,-571,7821,normal
343771,391,-441,7773,normal
343771,6,106,7911,normal
343771,-381,-301,7982,normal
343771,361,-458,7844,normal
343771,305,-412,8068,normal
343771,-270,71,7812,normal
343771,-333,-391,7988,normal
343771,653,-345,8001,normal
343771,146,-431,8247,normal
343771,-390,-22,7389,normal
343771,61,-301,7970,normal
343771,788,-246,8174,normal
343771,-83,-382,8072,normal
343771,-482,-157,7342,normal
343771,362,-336,7936,normal
343771,596,-457,8167,normal
343771,-402,-230,7970,normal
343771,-387,-121,7710,normal
343771,576,-394,8030,normal
343771,476,-637,8089,normal
343771,-386,-32,7962,normal
343771,-162,-48,8011,normal
343771,662,-450,7905,normal
343771,172,-630,7753,normal
343771,-439,100,7843,normal
343771,-24,8,8136,normal
343771,512,-641,7842,normal
343771,72,-545,7613,normal
343771,-302,4,7977,normal
343771,129,-58,8217,normal
343771,314,-608,7957,normal
343771,103,-312,7768,normal
343771,-157,10,8057,normal
343782,31,-305,8032,normal
343782,222,-668,7876,normal
343782,168,47,7864,normal
343782,-228,-108,8043,normal
343782,79,-403,7719,normal
343782,299,-560,7961,normal
343782,128,90,7884,normal
343782,-216,-126,7924,normal
343782,87,-464,7816,normal
343782,369,-382,8134,normal
343782,-37,-170,7996,normal
343782,-179,-103,7797,normal
343782,226,-389,8079,normal
343782,478,-232,8224,normal
343782,-154,-391,7824,normal
343782,-94,-157,7495,normal
343782,260,-404,8035,normal
