timestamp,ax,ay,az,label
74502,1120,-2612,7920,normal
74502,74,1540,12647,normal
74502,-2814,-1050,10243,normal
74502,-155,-1389,9021,normal
74502,3929,1930,11015,normal
74502,-623,-2736,4093,normal
74502,-1234,981,5308,normal
74502,-692,-1366,5936,normal
74502,3179,1080,13640,normal
74502,-1055,-400,8178,normal
74502,-3195,-1046,8874,normal
74502,2234,967,9488,normal
74502,214,-1561,4778,normal
74502,1481,31,8765,normal
74502,-1534,-139,3190,normal
74502,1137,-105,11670,normal
74502,-878,-1680,4994,normal
74502,1426,2016,10597,normal
74502,-2147,-2615,6238,normal
74502,1716,1568,9477,normal
74502,-282,-1699,11840,normal
74502,-1776,1586,6829,normal
74502,-294,-2828,6924,normal
74502,2855,-31,3578,normal
74502,1020,1164,9584,normal
74502,-2024,-690,9706,normal
74502,-517,-282,6359,normal
74502,286,-1473,10354,normal
74502,1305,1527,6525,normal
74502,-1429,-1343,11978,normal
74502,-1,1347,5772,normal
74502,-211,-4145,9150,normal
74502,1484,3971,7926,normal
74502,-2376,-2678,7321,normal
74502,3425,1773,8095,normal
74502,163,-2264,5634,normal
74502,-1007,856,9956,normal
74502,-3776,-375,6960,normal
74502,2256,-633,11256,normal
74502,3182,320,7341,normal
74519,-1282,-927,6980,normal
74519,-2182,1046,8252,normal
74519,267,-1877,8592,normal
74519,3724,691,10837,normal
74519,-3224,-1253,4610,normal
74519,513,1538,9151,normal
74519,1122,-2982,10144,normal
74519,78,2261,7362,normal
74519,-3138,-2393,10643,normal
74519,2287,1586,3668,normal
74519,1563,-1595,12654,normal
74519,427,436,3246,normal
74519,-3614,-204,6167,normal
74519,1737,-640,5824,normal
74519,2892,-1882,5338,normal
74519,-1294,2356,11890,normal
74519,-3660,-1631,5810,normal
74519,1776,-272,10778,normal
74519,2625,154,7900,normal
74519,-537,-364,9252,normal
74519,-2019,1819,5990,normal
74519,542,-4428,6680,normal
74519,2467,2563,5161,normal
74519,-2545,-1008,5756,normal
74519,250,-385,4423,normal
74519,2847,574,9258,normal
74519,-1074,-2199,6271,normal
74519,-3321,2322,9020,normal
74519,1260,-1460,10450,normal
74519,3299,-620,8308,normal
74519,-1552,842,6470,normal
74519,-408,-1087,9997,normal
74519,447,1447,6819,normal
74519,-269,-2838,6666,normal
74519,851,-4,5905,normal
74519,705,2850,9900,normal
74519,-1947,-3760,7730,normal
74519,1280,-29,7256,normal
74519,-128,1373,13025,normal
74519,-1035,-565,8454,normal
74519,2404,-279,10152,normal
74519,1000,-689,8264,normal
74519,-1604,125,8373,normal
74519,-2803,-863,7158,normal
74519,2396,-324,8417,normal
74519,3061,616,9169,normal
74519,-1754,-873,3770,normal
74519,-2532,-453,7689,normal
74519,2887,445,10460,normal
74519,-1337,-2224,5727,normal
74519,314,2678,9124,normal
74519,803,-2175,4801,normal
74519,1459,950,9045,normal
74519,-2232,-2652,3230,normal
74519,-1037,1266,8287,normal
74519,797,-270,9785,normal
74519,1576,-1888,8178,normal
74519,238,2047,9941,normal
74519,-2420,-1423,7503,normal
74519,944,366,8501,normal
74519,1203,-1996,6752,normal
74519,248,2128,6543,normal
74519,-1082,-1470,6763,normal
74519,-201,-1076,1221,normal
74536,1240,-204,9369,normal
74536,380,761,5922,normal
74536,-2107,-355,10470,normal
74536,1434,-567,9411,normal
74536,984,-374,9789,normal
74536,-1791,1131,9079,normal
74536,-941,-1754,4703,normal
74536,3612,868,8738,normal
74536,-344,-705,2912,normal
74536,-1336,-363,5608,normal
74536,-273,-197,3916,normal
74536,892,-1371,8055,normal
74536,544,676,8589,normal
74536,-1672,701,9826,normal
74536,976,287,10020,normal
74536,1335,-2319,6061,normal
74536,-585,685,6795,normal
74536,-2431,-716,7614,normal
74536,1689,87,8679,normal
74536,1141,-1934,9048,normal
74536,-500,2341,7285,normal
74536,-780,-1786,10383,normal
74536,1462,1395,7947,normal
74536,-958,-2315,8290,normal
74536,-508,1199,5714,normal
74536,-9,-654,5416,normal
74536,1877,-1152,3915,normal
74536,287,-882,6031,normal
74536,-1232,187,9940,normal
74536,-2678,744,10368,normal
74536,3686,-1298,16094,normal
74536,446,1745,7240,normal
74536,-992,-1524,9922,normal
74536,-251,-1181,4221,normal
74536,-47,288,10144,normal
74536,-523,-1806,7117,normal
74536,827,932,6848,normal
74536,1501,401,10830,normal
74536,211,-1324,7825,normal
74536,-785,779,11341,normal
74536,-1976,-296,10546,normal
74536,654,-239,5842,normal
74536,2446,-1080,8646,normal
74536,1128,-231,2687,normal
74536,-2575,429,8020,normal
74536,-1672,-2790,5646,normal
74536,3435,1799,14599,normal
74536,579,901,12248,normal
74536,-3069,-2028,7384,normal
74536,1850,644,11465,normal
74536,427,-1404,6004,normal
74536,-1434,311,9792,normal
74536,880,-450,6128,normal
74536,1382,-945,6670,normal
74536,-44,663,6409,normal
74536,-1393,-1601,6660,normal
74536,705,2202,12340,normal
74536,-1487,-3772,7308,normal
74536,1508,1265,12364,normal
74536,-1784,1303,9141,normal
74536,1998,-1728,9116,normal
74536,2297,-1112,5545,normal
74536,-1911,272,5956,normal
74536,-2175,228,11599,normal
74553,2285,-530,7959,normal
74553,1024,-658,9004,normal
74553,-2194,-1455,4127,normal
74553,-1355,1198,11014,normal
74553,2379,456,13220,normal
74553,735,-1461,5951,normal
74553,-1094,-704,8522,normal
74553,-253,530,3254,normal
74553,1444,523,11326,normal
74553,432,-1600,2765,normal
74553,-1164,-93,4819,normal
74553,296,-808,8273,normal
74553,-1358,-516,8713,normal
74553,-85,1594,12182,normal
74553,713,-1658,5664,normal
74553,3724,948,10293,normal
74553,-1849,-363,5596,normal
74553,-2454,-1161,7362,normal
74553,731,173,6761,normal
74553,1305,-1677,4689,normal
74553,-146,-160,9213,normal
74553,-1875,1184,9705,normal
74553,417,-104,11801,normal
74553,1872,-558,8397,normal
74553,646,-820,6048,normal
74553,-2121,671,7866,normal
74553,1215,-757,8112,normal
74553,-7,-1118,6218,normal
74553,-304,1718,3992,normal
74553,444,-2782,5712,normal
74553,1914,3324,8916,normal
74553,-2181,-3272,8253,normal
74553,-931,678,7432,normal
74553,-197,-925,9325,normal
74553,2999,286,12816,normal
74553,-434,1134,7236,normal
74553,-793,-1330,8003,normal
74553,2311,18,6026,normal
74553,-456,-1386,8610,normal
74553,-4762,484,5585,normal
74553,2183,-581,9664,normal
74553,2941,137,4607,normal
74553,-347,-247,6998,normal
74553,-1516,-90,4897,normal
74553,-286,537,8716,normal
74553,970,-2247,4796,normal
74553,1580,774,6604,normal
74553,-1538,-323,7125,normal
74553,-619,-896,8596,normal
74553,-122,-694,8054,normal
74553,650,1457,11577,normal
74553,657,-677,7791,normal
74553,872,-1050,7680,normal
74553,-1679,-651,6447,normal
74553,538,680,10852,normal
74553,-1012,-1619,6873,normal
74553,1288,781,9337,normal
74553,1131,-72,10249,normal
74553,-792,788,9244,normal
74553,-1082,-1182,8379,normal
74553,-102,-1105,3573,normal
74553,1132,1111,9654,normal
74553,1465,-816,7534,normal
74553,-149,497,6647,normal
74570,-2381,-1757,5587,normal
74570,2085,517,8812,normal
74570,1029,831,12638,normal
74570,-2133,-601,7586,normal
74570,-558,-1406,7457,normal
74570,1586,209,6055,normal
74570,258,129,8292,normal
74570,39,-578,5100,normal
74570,155,-1312,6498,normal
74570,742,236,8810,normal
74570,-1466,569,9343,normal
74570,191,-406,10050,normal
74570,561,-1391,4441,normal
74570,331,-399,8939,normal
74570,-1266,995,7967,normal
74570,-863,-135,6349,normal
74570,2815,-3047,4693,normal
74570,983,1379,4367,normal
74570,-2329,230,10383,normal
74570,-921,-999,9732,normal
74570,1859,-139,11806,normal
74570,-1766,-191,7467,normal
74570,307,315,8627,normal
74570,1860,-338,9279,normal
74570,-587,-1221,6675,normal
74570,-1734,-664,6874,normal
74570,79,1543,7777,normal
74570,3870,-1019,11206,normal
74570,148,-76,6954,normal
