timestamp,ax,ay,az,label
384948,66,-718,8124,lying
384948,145,-754,8126,lying
384948,114,-718,8131,lying
384948,128,-784,8120,lying
384948,135,-723,8096,lying
384948,92,-738,8138,lying
384948,94,-735,8124,lying
384948,109,-719,8108,lying
384948,102,-722,8147,lying
384948,107,-686,8149,lying
384948,121,-719,8159,lying
384948,111,-715,8121,lying
384948,77,-724,8126,lying
384948,103,-733,8135,lying
384948,105,-738,8107,lying
384948,71,-740,8174,lying
384948,101,-729,8171,lying
384948,112,-723,8133,lying
384948,130,-759,8158,lying
384948,120,-732,8142,lying
384948,74,-746,8124,lying
384948,90,-699,8129,lying
384948,109,-697,8146,lying
384948,109,-726,8163,lying
384948,83,-722,8146,lying
384948,99,-693,8158,lying
384948,66,-691,8152,lying
384948,94,-708,8152,lying
384948,72,-676,8146,lying
384948,81,-717,8149,lying
384948,53,-712,8147,lying
384948,18,-719,8133,lying
384948,75,-703,8154,lying
384948,79,-698,8156,lying
384948,106,-688,8156,lying
384948,61,-733,8136,lying
384948,67,-703,8131,lying
384948,69,-706,8111,lying
384948,55,-716,8123,lying
384948,25,-685,8103,lying
384948,98,-679,8081,lying
384948,115,-680,8048,lying
384948,59,-665,8108,lying
384948,35,-678,8109,lying
384948,72,-668,8130,lying
384948,50,-684,8100,lying
384948,69,-684,8122,lying
384948,56,-653,8139,lying
384948,99,-653,8166,lying
384948,83,-685,8140,lying
384948,31,-647,8128,lying
384948,69,-615,8112,lying
384948,67,-649,8104,lying
384948,36,-658,8142,lying
384948,38,-659,8152,lying
384948,51,-644,8077,lying
384948,53,-675,8101,lying
384948,98,-649,8143,lying
384948,63,-642,8124,lying
384948,49,-651,8107,lying
384948,53,-644,8127,lying
384948,37,-649,8094,lying
384948,74,-639,8100,lying
384948,48,-605,8124,lying
384959,28,-644,8118,lying
384959,50,-616,8107,lying
384959,4,-617,8154,lying
384959,15,-642,8125,lying
384959,63,-623,8104,lying
384959,57,-633,8127,lying
384959,59,-641,8135,lying
384959,17,-630,8114,lying
384959,44,-662,8141,lying
384959,44,-659,8090,lying
384959,29,-663,8064,lying
384959,14,-643,8125,lying
384959,42,-611,8085,lying
384959,29,-606,8087,lying
384959,1,-637,8089,lying
384959,12,-618,8081,lying
384959,58,-597,8093,lying
384959,26,-591,8117,lying
384959,38,-632,8113,lying
384959,43,-617,8098,lying
384959,46,-580,8073,lying
384959,-4,-653,8089,lying
384959,-8,-649,8111,lying
384959,-15,-618,8077,lying
384959,23,-608,8101,lying
384959,19,-601,8078,lying
384959,40,-585,8078,lying
384959,52,-652,8077,lying
384959,39,-602,8070,lying
384959,48,-578,8043,lying
384959,6,-592,8081,lying
384959,86,-614,8068,lying
384959,-23,-583,8056,lying
384959,-11,-635,8048,lying
384959,4,-594,8044,lying
384959,18,-591,8040,lying
384959,19,-576,8012,lying
384959,13,-604,8051,lying
384959,14,-595,8023,lying
384959,19,-602,8049,lying
384959,-14,-597,8050,lying
384959,8,-583,8056,lying
384959,14,-597,8030,lying
384959,10,-592,8042,lying
384959,25,-589,8015,lying
384959,39,-609,8035,lying
384959,11,-613,8019,lying
384959,-12,-597,7988,lying
384959,-4,-590,7994,lying
384959,27,-619,8007,lying
384959,25,-589,8001,lying
384959,4,-580,7996,lying
384959,-50,-617,7988,lying
384959,-21,-608,8004,lying
384959,22,-601,8033,lying
384959,25,-627,8016,lying
384959,-26,-611,8009,lying
384959,31,-610,8022,lying
384959,52,-586,8019,lying
384959,7,-608,7989,lying
384959,18,-608,7996,lying
384959,25,-627,7967,lying
384959,29,-600,7926,lying
384959,-3,-610,7984,lying
384971,46,-620,7955,lying
384971,39,-588,7963,lying
384971,24,-620,7953,lying
384971,33,-603,7967,lying
384971,-2,-637,7962,lying
384971,18,-611,7941,lying
384971,37,-605,7957,lying
