timestamp,ax,ay,az,label
1259988,-32764,-32764,-32764,normal
1259988,-613,-1770,-3462,normal
1259988,433,-762,-2296,normal
1259988,-472,9,-4722,normal
1259988,-747,-249,-6042,normal
1259988,15,-737,-6305,normal
1259988,93,-916,-5514,normal
1259988,58,-658,-3276,normal
1259988,874,-1132,1072,normal
1259988,727,-1334,6215,normal
1259988,-633,-556,12142,normal
1259988,-1233,-912,17197,normal
1259988,-1099,-667,20080,normal
1259988,-1765,-290,19559,normal
1259988,-1763,-249,16290,normal
1259988,-248,-401,9966,normal
1259988,910,90,2458,normal
1259988,1450,-271,-3626,normal
1259988,2310,-399,-6673,normal
1259988,2378,359,-5601,normal
1259988,781,26,-1181,normal
1259988,-130,145,5375,normal
1259988,-444,440,11267,normal
1259988,-1072,532,15461,normal
1259988,-1210,216,16367,normal
1259988,-236,534,14462,normal
1259988,626,-59,10306,normal
1259988,1146,-2,5904,normal
1259988,1452,447,2468,normal
1259988,1287,218,1255,normal
1259988,760,-323,1815,normal
1259988,-3,257,4244,normal
1259988,-876,-124,7293,normal
1259988,-962,-445,9923,normal
1259988,-99,-236,11268,normal
1259988,45,-426,11216,normal
1259988,-143,-888,10100,normal
1259988,36,-809,9002,normal
1259988,438,-301,8139,normal
1259988,72,-753,7944,normal
1259988,-503,-733,7652,normal
1259988,-898,-304,7965,normal
1259988,-478,-329,8093,normal
1259988,272,-655,8227,normal
1259988,199,-523,7744,normal
1259988,-36,-698,7840,normal
1259988,687,-723,8704,normal
1259988,880,-74,9433,normal
1259988,-361,-423,10154,normal
1259988,-642,-453,9821,normal
1259988,83,-261,9021,normal
1259988,-100,327,7456,normal
1259988,-422,-644,6164,normal
1259988,810,-108,4418,normal
1259988,1487,-105,4502,normal
1259988,1023,6,6062,normal
1259988,573,-357,9861,normal
1259988,435,251,13357,normal
1259988,-575,-331,17595,normal
1259988,-888,5,19320,normal
1259988,-776,-61,19962,normal
1259988,-592,28,17094,normal
1259988,-311,-349,13238,normal
1259988,728,4,7786,normal
1260005,922,-658,4189,normal
1260005,882,-192,1255,normal
1260005,943,63,1918,normal
1260005,414,-23,3302,normal
1260005,-473,-778,6745,normal
1260005,-364,44,10156,normal
1260005,-798,-283,14340,normal
1260005,-916,-604,16736,normal
1260005,-223,-1017,18310,normal
1260005,121,-70,17826,normal
1260005,-745,-697,17005,normal
1260005,-384,-588,13352,normal
1260005,-34,-456,8615,normal
1260005,-508,27,2267,normal
1260005,-438,-387,-3601,normal
1260005,871,-215,-9530,normal
1260005,1253,-325,-13375,normal
1260005,1141,94,-14552,normal
1260005,1492,-498,-11487,normal
1260005,1334,-492,-6239,normal
1260005,-180,186,909,normal
1260005,-1154,228,7576,normal
1260005,-1040,-481,11851,normal
1260005,-1249,-242,12279,normal
1260005,-1660,-65,9770,normal
1260005,-251,-416,5239,normal
1260005,1414,-809,705,normal
1260005,1780,-371,-1879,normal
1260005,1482,-586,11,normal
1260005,1348,-204,5068,normal
1260005,127,-70,12525,normal
1260005,-1239,-235,19791,normal
1260005,-1973,94,25278,normal
1260005,-1826,355,26053,normal
1260005,-1086,-162,22753,normal
1260005,-180,-389,15879,normal
1260005,854,20,8287,normal
1260005,1759,-338,2258,normal
1260005,2234,-406,-565,normal
1260005,1840,300,900,normal
1260005,197,313,5184,normal
1260005,-649,-72,10260,normal
1260005,-861,479,14466,normal
1260005,-1330,9,15746,normal
1260005,-614,-198,14209,normal
1260005,967,-457,11320,normal
1260005,961,-465,8127,normal
1260005,889,-970,6683,normal
1260005,1611,-515,7370,normal
1260005,708,-211,10034,normal
1260005,-1301,-680,13716,normal
1260005,-1463,-282,16102,normal
1260005,-1043,468,15307,normal
1260005,-1098,-377,11378,normal
1260005,-210,-677,4368,normal
1260005,1096,-329,-3437,normal
1260005,1706,-441,-10266,normal
1260005,1836,-906,-13623,normal
1260005,1607,-274,-13096,normal
1260005,306,-317,-8272,normal
1260005,-548,-378,-1925,normal
1260005,-1031,-144,5412,normal
1260005,-1728,-34,10571,normal
1260005,-1394,-906,14410,normal
1260022,70,-315,15256,normal
1260022,130,-502,15740,normal
1260022,331,-768,14737,normal
1260022,831,-788,14445,normal
1260022,138,35,13395,normal
1260022,-1059,-462,12998,normal
1260022,-404,-83,10946,normal
1260022,-401,235,9227,normal
1260022,-766,201,6483,normal
1260022,578,-80,4670,normal
1260022,2029,239,2994,normal
1260022,1031,-238,3815,normal
1260022,638,63,5812,normal
1260022,790,574,9336,normal
1260022,-337,139,11334,normal
1260022,-1183,10,12008,normal
1260022,-835,627,9621,normal
1260022,-587,128,4781,normal
1260022,494,-521,-969,normal
1260022,1877,-298,-5713,normal
1260022,1951,-156,-7347,normal
1260022,1467,-798,-4636,normal
1260022,1116,-436,1633,normal
1260022,-476,47,9411,normal
1260022,-1746,-725,16189,normal
1260022,-1863,-473,19881,normal
1260022,-2178,-368,19518,normal
1260022,-1414,-830,15983,normal
1260022,942,-1351,10091,normal
1260022,1321,-580,4374,normal
1260022,783,-1182,1956,normal
1260022,1873,-1116,3844,normal
1260022,1057,-319,8760,normal
1260022,-1877,-334,15659,normal
1260022,-1796,-427,22653,normal
1260022,-951,-33,26509,normal
1260022,-1755,-110,25842,normal
1260022,-977,-708,22558,normal
1260022,1736,-456,17192,normal
1260022,1921,-773,12953,normal
1260022,1406,-543,12225,normal
1260022,1512,-143,16071,normal
1260022,812,224,21362,normal
1260022,-1236,-162,27643,normal
1260022,-1923,804,31485,normal
1260022,-1527,814,30712,normal
1260022,-684,-37,24095,normal
1260022,213,233,14373,normal
1260022,1416,325,3144,normal
1260022,2759,-391,-6795,normal
1260022,2929,-174,-12895,normal
1260022,2034,523,-13207,normal
1260022,1004,-332,-9726,normal
1260022,-433,-130,-3286,normal
1260022,-2029,270,3673,normal
1260022,-1692,58,8472,normal
1260022,-388,-756,9576,normal
1260022,-876,-701,7335,normal
1260022,-579,-793,3888,normal
1260022,1356,-1296,525,normal
1260022,1229,-1343,-1854,normal
1260022,-309,-943,-1423,normal
1260022,-421,-1013,1971,normal
1260022,-521,-950,5465,normal
1260039,-1868,-570,8338,normal
1260039,-1746,-507,9480,normal
1260039,-505,-885,8264,normal
1260039,195,-705,4891,normal
1260039,2,-598,1934,normal
1260039,792,-144,-855,normal
1260039,1197,-699,-1937,normal
1260039,871,-382,-1106,normal
1260039,-19,118,2323,normal
1260039,-286,520,5983,normal
1260039,-375,15,10029,normal
1260039,58,202,12757,normal
