timestamp,ax,ay,az,label
1389265,-612,-329,-2856,abnormal
1389265,-549,-682,-800,abnormal
1389265,-416,-488,-260,abnormal
1389265,-1214,-348,116,abnormal
1389265,-714,-160,-856,abnormal
1389265,499,-801,-1772,abnormal
1389265,1086,-639,-2874,abnormal
1389265,757,-273,-1185,abnormal
1389265,554,-392,2283,abnormal
1389265,444,-597,7462,abnormal
1389265,-411,108,12542,abnormal
1389265,-1711,270,16093,abnormal
1389265,-1636,262,15720,abnormal
1389265,-434,264,11775,abnormal
1389265,100,193,4260,abnormal
1389265,757,203,-4393,abnormal
1389265,2277,176,-11089,abnormal
1389265,3117,-100,-13542,abnormal
1389265,2356,-156,-9821,abnormal
1389265,1019,689,-1661,abnormal
1389265,83,459,10421,abnormal
1389265,-903,283,21222,abnormal
1389265,-2458,324,29263,abnormal
1389265,-2450,431,31269,abnormal
1389265,-1368,-361,28065,abnormal
1389265,163,-493,19967,abnormal
1389265,630,-584,11362,abnormal
1389265,1606,-652,3260,abnormal
1389265,2432,-751,-506,abnormal
1389265,2030,-534,-359,abnormal
1389265,-250,-482,4956,abnormal
1389265,-1487,-202,10890,abnormal
1389265,-1384,267,16644,abnormal
1389265,-1135,-142,18840,abnormal
1389265,-1584,-474,17943,abnormal
1389265,-909,-392,13148,abnormal
1389265,1136,-1066,9053,abnormal
1389265,1379,-942,5022,abnormal
1389265,582,-752,4331,abnormal
1389265,1124,-563,7008,abnormal
1389265,227,-1140,12136,abnormal
1389265,-1316,284,16732,abnormal
1389265,-1892,-226,20180,abnormal
1389265,-1054,-718,19358,abnormal
1389265,-345,-163,15543,abnormal
1389265,154,45,8829,abnormal
1389265,931,-400,2592,abnormal
1389265,1581,-664,-2608,abnormal
1389265,2192,12,-4178,abnormal
1389265,1245,-62,-1533,abnormal
1389265,-292,-392,4208,abnormal
1389265,-521,-138,11054,abnormal
1389265,-590,154,17808,abnormal
1389265,-1415,-473,21891,abnormal
1389265,-704,-215,22600,abnormal
1389265,483,-655,21034,abnormal
1389265,-3,-521,16716,abnormal
1389265,62,-411,11510,abnormal
1389265,1233,-204,5974,abnormal
1389265,677,-112,1029,abnormal
1389265,-796,99,-3474,abnormal
1389265,-109,227,-7812,abnormal
1389265,565,434,-11157,abnormal
1389265,334,-292,-13385,abnormal
1389276,684,-549,-13076,abnormal
1389276,1695,-402,-9355,abnormal
1389276,979,-777,-2612,abnormal
1389276,356,-713,6268,abnormal
1389276,-481,-1262,16516,abnormal
1389276,-1963,-525,23887,abnormal
1389276,-2708,-467,27998,abnormal
1389276,-1584,-497,27073,abnormal
1389276,-1464,-626,21096,abnormal
1389276,-593,-628,11486,abnormal
1389276,1466,-464,2196,abnormal
1389276,2371,-599,-4693,abnormal
1389276,2362,-551,-6025,abnormal
1389276,1992,-513,-1652,abnormal
1389276,782,-200,7910,abnormal
1389276,-787,-80,18987,abnormal
1389276,-1700,60,28588,abnormal
1389276,-2359,-106,32764,abnormal
1389276,-1618,98,32252,abnormal
1389276,238,-341,26393,abnormal
1389276,610,-572,18266,abnormal
1389276,1160,-32,10877,abnormal
1389276,3158,17,7547,abnormal
1389276,3006,-565,8328,abnormal
1389276,187,609,13129,abnormal
1389276,-884,814,20526,abnormal
1389276,-846,316,25980,abnormal
1389276,-1873,384,26676,abnormal
1389276,-2050,712,22245,abnormal
1389276,-51,-299,12417,abnormal
1389276,1242,-361,424,abnormal
1389276,1223,-207,-11379,abnormal
1389276,2167,-226,-19442,abnormal
1389276,3532,-553,-22164,abnormal
1389276,1141,33,-18511,abnormal
1389276,-1356,232,-10562,abnormal
1389276,-1025,-9,-1228,abnormal
1389276,-1138,-207,5274,abnormal
1389276,-2159,-470,9003,abnormal
1389276,-1180,-951,9918,abnormal
1389276,37,-1049,7581,abnormal
1389276,312,-1527,4570,abnormal
1389276,678,-1508,3427,abnormal
1389276,789,-1382,4266,abnormal
1389276,-141,-1009,7788,abnormal
1389276,-1105,-852,13245,abnormal
1389276,-1787,-440,17739,abnormal
1389276,-1577,-163,20004,abnormal
1389276,-950,-151,19522,abnormal
1389276,-227,-94,15837,abnormal
1389276,327,185,9711,abnormal
1389276,1157,-471,3337,abnormal
1389276,2054,170,-1589,abnormal
1389276,1436,430,-2977,abnormal
1389276,729,245,-1679,abnormal
1389276,570,237,1724,abnormal
1389276,-13,1278,5148,abnormal
1389276,-891,881,8250,abnormal
1389276,-249,202,8555,abnormal
1389276,470,603,6313,abnormal
1389276,108,939,2125,abnormal
1389276,670,219,-2120,abnormal
1389276,1685,-82,-6194,abnormal
1389276,1346,131,-8627,abnormal
1389287,338,192,-8476,abnormal
1389287,170,-274,-5078,abnormal
1389287,188,-512,-418,abnormal
1389287,-643,-445,5410,abnormal
1389287,-1160,-302,10911,abnormal
1389287,-871,-1065,15276,abnormal
1389287,-719,-1186,17340,abnormal
1389287,-1130,-1123,18353,abnormal
1389287,-950,-723,17078,abnormal
1389287,-469,-1556,14942,abnormal
1389287,105,-1052,11799,abnormal
1389287,-364,-635,9578,abnormal
1389287,-313,-390,7443,abnormal
1389287,439,-1352,6727,abnormal
1389287,779,-250,6698,abnormal
1389287,-166,97,9144,abnormal
1389287,-64,-313,11395,abnormal
1389287,496,-419,13307,abnormal
1389287,-282,412,13312,abnormal
1389287,-743,200,11833,abnormal
1389287,341,177,7517,abnormal
1389287,531,135,1579,abnormal
1389287,544,472,-5245,abnormal
1389287,1766,344,-9876,abnormal
1389287,2524,218,-12417,abnormal
1389287,1940,144,-10222,abnormal
1389287,1406,259,-4098,abnormal
1389287,902,178,5534,abnormal
1389287,-228,-167,15814,abnormal
1389287,-1251,-65,25946,abnormal
1389287,-1709,-35,32082,abnormal
1389287,-1916,-462,32764,abnormal
1389287,-1240,-1107,29948,abnormal
1389287,-412,-655,22683,abnormal
1389287,446,-603,13687,abnormal
1389287,1178,-1027,5758,abnormal
1389287,1362,-939,441,abnormal
1389287,1186,-354,-511,abnormal
1389287,481,-418,2672,abnormal
1389287,-341,-197,8233,abnormal
1389287,-950,-554,14435,abnormal
1389287,-1368,-120,18690,abnormal
1389287,-1591,-152,20938,abnormal
1389287,-567,-912,19498,abnormal
1389287,15,-925,15944,abnormal
1389287,-236,-679,10872,abnormal
1389287,852,-664,7166,abnormal
1389287,1726,-1103,5167,abnormal
1389287,687,-553,6371,abnormal
1389287,-117,168,9478,abnormal
1389287,20,-308,14012,abnormal
1389287,-430,-226,16557,abnormal
1389287,-1103,491,16914,abnormal
1389287,-438,533,13479,abnormal
1389287,-39,-132,7359,abnormal
1389287,292,-306,-1192,abnormal
1389287,1053,60,-8255,abnormal
1389287,1907,-125,-13484,abnormal
1389287,2042,-541,-13767,abnormal
1389287,1711,-179,-9802,abnormal
1389287,454,-479,-744,abnormal
1389287,-369,-125,9628,abnormal
1389287,-755,-187,20797,abnormal
1389287,-1717,-332,28592,abnormal
1389299,-2501,-520,31920,abnormal
1389299,-1437,-41,29855,abnormal
1389299,-450,-318,23328,abnormal
1389299,-578,-918,13497,abnormal
1389299,362,-643,3258,abnormal
1389299,1365,60,-4971,abnormal
1389299,1203,-608,-9822,abnormal
1389299,1177,-447,-11481,abnormal
1389299,892,329,-8549,abnormal
1389299,-342,-86,-3368,abnormal
1389299,-340,-464,2894,abnormal
1389299,-27,-107,9199,abnormal
1389299,-864,-143,14666,abnormal
1389299,-899,-670,18496,abnormal
1389299,266,-474,20473,abnormal
1389299,-474,-369,20862,abnormal
1389299,-858,-510,19789,abnormal
1389299,551,-610,18099,abnormal
1389299,40,-102,15212,abnormal
1389299,-706,-115,12309,abnormal
1389299,1077,-116,8962,abnormal
1389299,1225,97,4773,abnormal
1389299,-56,275,1624,abnormal
1389299,956,-146,-586,abnormal
1389299,1801,186,-1917,abnormal
1389299,232,250,-1514,abnormal
1389299,-157,-304,224,abnormal
1389299,879,306,2995,abnormal
1389299,-63,-219,5265,abnormal
1389299,-740,-154,7869,abnormal
1389299,-73,-277,9921,abnormal
1389299,-199,-328,10890,abnormal
1389299,-206,-404,11062,abnormal
1389299,305,-118,11036,abnormal
1389299,-16,-335,9402,abnormal
1389299,-372,-658,7429,abnormal
1389299,-79,-247,5043,abnormal
1389299,-326,185,1608,abnormal
1389299,-258,-506,-2206,abnormal
1389299,224,-441,-5891,abnormal
1389299,-100,126,-8940,abnormal
