timestamp,ax,ay,az,label
174701,-386,-324,20094,abnormal
174701,595,-363,13656,abnormal
174701,728,-341,6542,abnormal
174701,1200,-478,673,abnormal
174701,1488,-663,-3202,abnormal
174701,617,-314,-4277,abnormal
174701,-278,54,-2481,abnormal
174701,-243,-254,294,abnormal
174701,-464,13,2996,abnormal
174701,-876,-27,4704,abnormal
174701,-126,-154,5612,abnormal
174701,492,-154,4955,abnormal
174701,-135,-61,3384,abnormal
174701,-140,-413,825,abnormal
174701,541,-465,-2583,abnormal
174701,336,-231,-6059,abnormal
174701,-544,-423,-8881,abnormal
174701,108,-469,-10696,abnormal
174701,1023,-550,-11243,abnormal
174701,944,-428,-9851,abnormal
174701,669,-444,-6142,abnormal
174701,513,-81,-1405,abnormal
174701,-34,-523,3818,abnormal
174701,-407,-372,8338,abnormal
174701,-1042,-41,11414,abnormal
174701,-1378,-155,12532,abnormal
174701,-695,-526,10951,abnormal
174701,287,-232,7967,abnormal
174701,482,-426,4177,abnormal
174701,943,-314,1191,abnormal
174701,1547,-145,84,abnormal
174701,912,-139,6,abnormal
174701,54,280,849,abnormal
174701,-8,445,2255,abnormal
174701,-203,273,2271,abnormal
174701,-630,308,795,abnormal
174701,-112,452,-1389,abnormal
174701,823,-188,-3614,abnormal
174701,1462,17,-4286,abnormal
174701,1067,49,-2956,abnormal
174701,605,287,236,abnormal
174701,594,-448,5156,abnormal
174701,-242,-159,9671,abnormal
174701,-1761,93,12986,abnormal
174701,-1520,-43,14110,abnormal
174701,-248,-776,12511,abnormal
174701,132,-615,9018,abnormal
174701,86,-337,5770,abnormal
174701,1032,-654,3736,abnormal
174701,1657,-992,3898,abnormal
174701,401,-467,6673,abnormal
174701,-754,-197,11155,abnormal
174701,-803,-194,15461,abnormal
174701,-1330,-274,17705,abnormal
174701,-1686,-155,17102,abnormal
174701,-616,-192,13094,abnormal
174701,503,-341,6930,abnormal
174701,990,-423,504,abnormal
174701,1554,-369,-4605,abnormal
174701,1817,-162,-6906,abnormal
174701,1000,-183,-5986,abnormal
174701,296,-236,-1778,abnormal
174701,-141,117,3813,abnormal
174701,-1145,122,9281,abnormal
174712,-1077,-72,13862,abnormal
174712,-298,-414,16510,abnormal
174712,-130,-99,16211,abnormal
174712,-207,-73,14465,abnormal
174712,308,-554,11637,abnormal
174712,711,-553,8596,abnormal
174712,276,-310,6230,abnormal
174712,-126,-189,5665,abnormal
174712,16,-568,6748,abnormal
174712,356,-805,9761,abnormal
174712,113,-85,14248,abnormal
174712,-216,-234,19816,abnormal
174712,-5,-1009,25058,abnormal
174712,-432,-637,29150,abnormal
174712,-1511,122,31256,abnormal
174712,-1172,-289,30557,abnormal
174712,-217,-911,26162,abnormal
174712,-512,-359,19310,abnormal
174712,-638,139,12697,abnormal
174712,1161,-484,7146,abnormal
174712,2294,-723,4004,abnormal
174712,1491,-248,4045,abnormal
174712,552,355,8025,abnormal
174712,271,-76,13533,abnormal
174712,-267,-134,17948,abnormal
174712,-1428,133,19599,abnormal
174712,-1652,270,17866,abnormal
174712,-339,-606,13250,abnormal
174712,767,-528,7106,abnormal
174712,903,-490,1466,abnormal
174712,1693,-700,-1567,abnormal
174712,2562,-750,318,abnormal
174712,1328,-471,6780,abnormal
174712,-762,-648,15943,abnormal
174712,-1773,-221,24998,abnormal
174712,-1458,-287,31162,abnormal
174712,-1505,-614,32764,abnormal
174712,-1940,-506,30151,abnormal
174712,-615,-519,23651,abnormal
174712,1367,-1294,15455,abnormal
174712,1659,-990,8318,abnormal
174712,1090,55,4289,abnormal
174712,1110,-431,3469,abnormal
174712,701,-510,4343,abnormal
174712,-884,460,5702,abnormal
174712,-1514,640,7021,abnormal
174712,-369,-416,6697,abnormal
174712,732,-149,4733,abnormal
174712,648,358,2894,abnormal
174712,1188,-646,2828,abnormal
174712,2009,-381,4544,abnormal
174712,935,-101,8462,abnormal
174712,-532,-116,13241,abnormal
174712,-1444,-159,16146,abnormal
174712,-1782,577,16120,abnormal
174712,-1563,-172,11861,abnormal
174712,-421,-155,2728,abnormal
174712,630,335,-8935,abnormal
174712,1252,-376,-19649,abnormal
174712,2961,-475,-27273,abnormal
174712,3429,303,-29705,abnormal
174712,1210,96,-27302,abnormal
174712,-135,10,-19800,abnormal
174712,-482,232,-11410,abnormal
174723,-1973,360,-4167,abnormal
174723,-2271,-116,-34,abnormal
174723,-740,-696,876,abnormal
174723,55,-787,-740,abnormal
174723,-134,-1181,-2117,abnormal
174723,1199,-476,-3012,abnormal
174723,1675,-1069,-1570,abnormal
174723,262,-970,973,abnormal
174723,-1703,-115,5099,abnormal
174723,-1784,615,7269,abnormal
174723,-1181,-553,7077,abnormal
174723,-775,257,3331,abnormal
174723,-649,473,-1406,abnormal
174723,1170,-304,-7184,abnormal
174723,2558,-595,-10258,abnormal
174723,1913,170,-9988,abnormal
174723,1027,-210,-4749,abnormal
174723,738,-431,3332,abnormal
174723,-786,296,12879,abnormal
174723,-2152,557,20333,abnormal
174723,-1584,19,24108,abnormal
174723,-486,34,22738,abnormal
174723,143,184,18779,abnormal
174723,724,-294,13169,abnormal
174723,1595,-78,8249,abnormal
174723,2182,-103,5837,abnormal
174723,1654,-64,7423,abnormal
174723,-47,-262,11744,abnormal
174723,-1231,115,17704,abnormal
174723,-937,-206,23920,abnormal
174723,-662,-406,28156,abnormal
174723,-994,-494,29896,abnormal
174723,-468,-771,29845,abnormal
174723,633,-834,28066,abnormal
174723,564,-388,24935,abnormal
174723,97,-725,22280,abnormal
174723,-92,-478,20176,abnormal
174723,-430,-112,18531,abnormal
174723,-696,9,16925,abnormal
174723,-617,-1,15342,abnormal
174723,327,-326,14014,abnormal
174723,636,-849,13628,abnormal
174723,660,-364,15094,abnormal
174723,652,-369,18869,abnormal
174723,265,-1144,23034,abnormal
174723,-364,-869,28100,abnormal
174723,-1260,-168,31164,abnormal
174723,-1734,-315,31552,abnormal
174723,-992,-708,28259,abnormal
174723,-336,-486,23160,abnormal
174723,279,108,16511,abnormal
174723,1547,-598,11517,abnormal
174723,1964,-363,8878,abnormal
174723,1198,-140,9642,abnormal
174723,795,-2,12894,abnormal
174723,-270,-108,16628,abnormal
174723,-1574,12,19120,abnormal
174723,-1558,97,18071,abnormal
174723,-797,-73,12122,abnormal
174723,-333,-75,2466,abnormal
174723,999,-705,-8439,abnormal
174723,2395,-315,-18104,abnormal
174723,2384,-180,-23272,abnormal
174723,2584,-128,-22270,abnormal
174735,1664,-259,-15622,abnormal
174735,-577,123,-6159,abnormal
174735,-2429,496,3313,abnormal
174735,-1522,-221,9903,abnormal
174735,-1489,-723,10662,abnormal
174735,-2333,-353,5854,abnormal
174735,-146,-1060,-468,abnormal
174735,1700,-1464,-9551,abnormal
174735,1564,-994,-15919,abnormal
174735,1891,-1243,-17217,abnormal
174735,1458,-873,-13041,abnormal
174735,-374,-253,-5068,abnormal
174735,-1637,-452,4570,abnormal
174735,-1678,200,12769,abnormal
174735,-1809,350,16678,abnormal
174735,-1526,-325,15001,abnormal
174735,-36,-478,9809,abnormal
174735,854,-287,2973,abnormal
174735,1341,-436,-3609,abnormal
174735,2597,-695,-5963,abnormal
174735,1841,-98,-4579,abnormal
174735,-274,465,-733,abnormal
174735,-350,472,4670,abnormal
174735,-489,634,7590,abnormal
174735,-1666,1129,7202,abnormal
174735,-553,757,2812,abnormal
174735,1310,519,-4761,abnormal
174735,1167,329,-13449,abnormal
174735,1668,322,-20246,abnormal
174735,3146,158,-22340,abnormal
174735,2302,-132,-20175,abnormal
174735,-192,-289,-12922,abnormal
174735,-910,606,-3198,abnormal
174735,-880,8,6639,abnormal
174735,-1530,-625,12240,abnormal
174735,-1962,-725,14688,abnormal
174735,-1044,-220,13212,abnormal
174735,-35,-1285,9501,abnormal
174735,686,-1415,5258,abnormal
174735,666,-905,2759,abnormal
174735,585,-1079,2961,abnormal
174735,299,-960,6676,abnormal
174735,-839,-502,12001,abnormal
174735,-1400,-471,18201,abnormal
174735,-895,-728,22506,abnormal
174735,-928,-547,25248,abnormal
174735,-659,-345,25887,abnormal
174735,-72,-931,24702,abnormal
174735,693,-625,21948,abnormal
174735,732,-536,20659,abnormal
174735,745,-420,19988,abnormal
174735,359,-35,20700,abnormal
174735,-92,504,21835,abnormal
174735,-150,351,23224,abnormal
174735,456,402,22924,abnormal
174735,234,700,21911,abnormal
174735,-14,793,20195,abnormal
174735,988,171,18821,abnormal
174735,1573,24,17037,abnormal
174735,630,28,17622,abnormal
174735,417,365,20519,abnormal
174735,607,-438,24753,abnormal
174735,62,-376,28568,abnormal
174735,-1063,-41,32655,abnormal
174746,-877,24,32764,abnormal
174746,-458,-643,32764,abnormal
174746,-689,-164,32572,abnormal
174746,-827,-128,28853,abnormal
174746,261,-568,24059,abnormal
174746,608,-786,20055,abnormal
174746,-111,-356,17249,abnormal
174746,-9,-621,16038,abnormal
174746,401,-862,15418,abnormal
174746,-522,-729,15911,abnormal
174746,-1029,-484,15774,abnormal
174746,-551,-483,14288,abnormal
174746,-460,-710,10468,abnormal
174746,-614,-606,5365,abnormal
174746,247,-394,-398,abnormal
174746,871,-422,-6059,abnormal
174746,871,-592,-10294,abnormal
174746,785,-489,-12285,abnormal
174746,1093,-266,-12148,abnormal
174746,506,-166,-9578,abnormal
174746,-259,-425,-6453,abnormal
174746,-271,-364,-3223,abnormal
174746,-129,-313,-1337,abnormal
174746,-610,-344,-555,abnormal
174746,-179,-185,-2008,abnormal
174746,438,-611,-4919,abnormal
174746,424,-49,-9327,abnormal
174746,194,-273,-12826,abnormal
174746,1018,27,-15660,abnormal
174746,800,-292,-16374,abnormal
174746,148,321,-15891,abnormal
174746,-96,388,-13641,abnormal
174746,501,-31,-11370,abnormal
174746,-20,82,-9004,abnormal
174746,-704,113,-7548,abnormal
174746,-160,-158,-6318,abnormal
174746,495,-457,-5695,abnormal
174746,72,-246,-4171,abnormal
174746,-189,-588,-2390,abnormal
174746,369,-131,38,abnormal
174746,153,-109,2809,abnormal
174746,-641,-454,5571,abnormal
174746,-601,-219,7114,abnormal
174746,-598,337,7245,abnormal
174746,-482,-18,5086,abnormal
174746,135,-463,1682,abnormal
174746,400,-7,-3185,abnormal
174746,408,-124,-7527,abnormal
174746,1549,-520,-9964,abnormal
174746,1608,-456,-9982,abnormal
174746,593,39,-7319,abnormal
174746,372,-458,-2110,abnormal
174746,538,-100,3447,abnormal
174746,-572,126,9005,abnormal
174746,-1136,-386,13110,abnormal
174746,-172,-428,15778,abnormal
174746,12,-422,16367,abnormal
174746,-34,-643,16564,abnormal
174746,600,-589,16531,abnormal
174746,726,-559,17040,abnormal
174746,241,-903,18210,abnormal
174746,198,-467,20037,abnormal
174746,-307,142,22067,abnormal
174746,-696,-504,23880,abnormal
174757,-250,-709,24790,abnormal
174757,-172,98,24242,abnormal
174757,-350,-74,23364,abnormal
174757,504,-780,22403,abnormal
174757,608,-399,21635,abnormal
174757,-279,234,21265,abnormal
174757,-73,-214,21449,abnormal
174757,224,164,20736,abnormal
174757,-760,114,18595,abnormal
174757,-721,441,14936,abnormal
174757,454,190,10274,abnormal
174757,591,-2,5193,abnormal
174757,620,-234,2342,abnormal
174757,1652,48,2649,abnormal
174757,1465,-382,5892,abnormal
174757,258,-406,12192,abnormal
174757,-496,-467,20675,abnormal
174757,-1049,-141,27918,abnormal
174757,-1888,-392,32364,abnormal
174757,-1968,-363,32566,abnormal
174757,-1247,-406,28035,abnormal
174757,-246,-493,19574,abnormal
174757,578,-734,9980,abnormal
174757,1188,-569,1767,abnormal
174757,2165,-681,-2790,abnormal
174757,1820,-715,-2148,abnormal
174757,405,-536,3357,abnormal
174757,-170,-455,12374,abnormal
174757,-854,-459,21153,abnormal
174757,-2197,-415,27839,abnormal
174757,-1804,-472,30147,abnormal
174757,-858,-473,27324,abnormal
174757,-636,-404,19675,abnormal
174757,-98,-456,9767,abnormal
174757,1379,-217,-734,abnormal
174757,2033,-156,-9288,abnormal
174757,1361,-140,-14035,abnormal
174757,1315,311,-14556,abnormal
174757,894,268,-10771,abnormal
174757,-253,-285,-5680,abnormal
174757,-446,312,1043,abnormal
174757,-241,336,6541,abnormal
174757,-683,-484,9837,abnormal
174757,-884,-527,10953,abnormal
174757,-486,-2,9870,abnormal
174757,83,-341,6950,abnormal
174757,289,-721,3366,abnormal
174757,-70,-358,400,abnormal
174757,295,-220,-569,abnormal
174757,764,-593,-177,abnormal
174757,197,-253,1668,abnormal
174757,-249,-262,4998,abnormal
174757,136,-685,8364,abnormal
174757,-179,34,10416,abnormal
174757,-1054,-176,11591,abnormal
174757,-339,-713,10255,abnormal
174757,352,-390,7714,abnormal
174757,-335,-247,4829,abnormal
174757,219,-858,2847,abnormal
174757,1825,-428,2366,abnormal
174757,974,-465,4033,abnormal
174757,-44,-374,8614,abnormal
174757,707,-531,14782,abnormal
174757,86,-18,20074,abnormal
174768,-1288,-124,24024,abnormal
174768,-896,-151,25221,abnormal
174768,-358,-10,22411,abnormal
174768,-205,10,17161,abnormal
174768,478,-11,10379,abnormal
174768,1055,158,3237,abnormal
174768,1288,-431,-2046,abnormal
174768,1565,86,-5010,abnormal
174768,1077,804,-5133,abnormal
174768,60,-27,-3765,abnormal
174768,18,-214,-1432,abnormal
174768,11,427,1412,abnormal
174768,-622,376,3556,abnormal
174768,-136,-561,5097,abnormal
174768,746,-406,5889,abnormal
174768,-142,-150,6463,abnormal
174768,-431,-378,7426,abnormal
174768,361,-522,8354,abnormal
174768,-512,-362,8205,abnormal
174768,-1402,-493,7564,abnormal
174768,-634,-213,5724,abnormal
174768,-90,-748,2738,abnormal
174768,-47,-701,-473,abnormal
174768,407,-663,-1865,abnormal
174768,1142,-814,-1036,abnormal
174768,1203,-1062,3181,abnormal
174768,341,-454,9876,abnormal
174768,-533,-47,18210,abnormal
174768,-1104,-752,25183,abnormal
174768,-1301,-287,28723,abnormal
174768,-2007,406,28556,abnormal
174768,-1625,-30,23517,abnormal
174768,385,-729,15170,abnormal
174768,1498,-97,5238,abnormal
174768,1268,311,-3022,abnormal
174768,2333,19,-7983,abnormal
174768,2779,-223,-9381,abnormal
174768,826,475,-7318,abnormal
174768,-453,928,-2553,abnormal
174768,-100,427,2496,abnormal
174768,-464,313,5489,abnormal
174768,-1283,559,6271,abnormal
174768,-178,179,4935,abnormal
174768,1018,-357,2238,abnormal
174768,357,-600,-504,abnormal
174768,408,-86,-1458,abnormal
174768,1028,-550,-480,abnormal
174768,241,-758,1632,abnormal
174768,-1066,-388,5266,abnormal
174768,-1416,-544,8133,abnormal
174768,-914,-644,9585,abnormal
174768,-448,-709,9312,abnormal
174768,-374,-904,8496,abnormal
174768,-378,-492,6935,abnormal
174768,300,-677,6086,abnormal
174768,506,-705,5356,abnormal
174768,-438,-663,5618,abnormal
174768,-817,-249,5759,abnormal
174768,-317,-140,6114,abnormal
174768,-348,-684,5737,abnormal
174768,-229,-420,4922,abnormal
174768,623,-48,4628,abnormal
174768,1342,-574,5492,abnormal
174768,1008,-766,7000,abnormal
174780,602,175,9331,abnormal
174780,32,257,12304,abnormal
174780,-261,4,14003,abnormal
174780,-446,187,13561,abnormal
174780,-878,629,10903,abnormal
174780,-457,42,6576,abnormal
174780,1534,-80,2058,abnormal
174780,2156,-212,-677,abnormal
174780,1417,-348,114,abnormal
174780,1684,-211,4984,abnormal
174780,1282,-395,13084,abnormal
174780,-660,-607,22059,abnormal
174780,-1906,216,29120,abnormal
174780,-1947,65,32393,abnormal
174780,-1808,-481,29937,abnormal
174780,-1301,-288,23083,abnormal
174780,248,-181,13089,abnormal
174780,1375,-638,3166,abnormal
174780,1644,-691,-4074,abnormal
174780,2215,-275,-6225,abnormal
174780,1422,-298,-3555,abnormal
174780,-119,-403,2380,abnormal
174780,-1232,-122,10141,abnormal
174780,-1651,-482,16263,abnormal
174780,-1558,-155,19187,abnormal
174780,-679,-506,18406,abnormal
174780,197,-877,15481,abnormal
174780,365,-1092,11759,abnormal
174780,1037,-570,9159,abnormal
174780,1569,-559,9022,abnormal
174780,271,-776,11251,abnormal
174780,-870,-163,14209,abnormal
174780,-725,338,16587,abnormal
174780,-1016,-136,16737,abnormal
174780,-1096,-144,13516,abnormal
174780,514,-101,8456,abnormal
174780,1370,-382,2578,abnormal
174780,1272,-624,-1934,abnormal
174780,2047,53,-3385,abnormal
174780,1835,-254,-980,abnormal
174780,-61,-215,3204,abnormal
174780,-905,180,9021,abnormal
174780,-951,557,13640,abnormal
174780,-1812,-187,14897,abnormal
174780,-1026,324,12614,abnormal
174780,360,-180,8115,abnormal
174780,1006,-474,1653,abnormal
174780,1383,-232,-3695,abnormal
174780,1400,-195,-6781,abnormal
174780,763,-710,-6565,abnormal
174780,358,-391,-5199,abnormal
174780,-777,428,-1727,abnormal
174780,-1844,57,1020,abnormal
174780,-1009,-734,2257,abnormal
174780,124,-187,764,abnormal
174780,-384,-316,114,abnormal
