timestamp,ax,ay,az,label
19659,-8804,2989,20935,normal
19659,1091,-3394,-1958,normal
19659,11862,1961,8670,normal
19659,-4322,-3234,-17624,normal
19659,-8070,-3398,-1478,normal
19659,11235,8737,-10301,normal
19659,-2160,-8399,11816,normal
19659,-399,5330,8732,normal
19659,-1309,888,16117,normal
19659,-3991,2023,-3958,normal
19659,-3420,-10110,-12673,normal
19659,12622,3547,-3999,normal
19659,-3465,1556,6410,normal
19659,-3264,-1020,19093,normal
19659,9240,1097,20067,normal
19659,-4507,-1057,11746,normal
19659,-8329,-1246,6772,normal
19659,-1367,-9,5478,normal
19659,1787,-1946,7140,normal
19659,4333,-377,9962,normal
19659,3967,2103,15034,normal
19659,-5383,1216,14608,normal
19659,8577,-3633,2599,normal
19659,-1982,794,254,normal
19659,-8909,-716,-10027,normal
19659,-5421,-639,18766,normal
19677,10876,1609,14349,normal
19677,3159,914,28672,normal
19677,-2316,3372,541,normal
19677,-3503,-8336,7694,normal
19677,7074,3231,-8928,normal
19677,-4940,-1619,4611,normal
19677,-3629,3629,2836,normal
19677,3100,-4596,17656,normal
19677,4590,5330,14734,normal
19677,-2544,-786,6834,normal
19677,668,-1172,-4395,normal
19677,-936,-6337,-5053,normal
19677,-1891,847,5891,normal
19677,1334,4858,22802,normal
19677,3826,2153,19809,normal
19677,-3302,-6411,16812,normal
19677,-1287,1178,-3856,normal
19677,-6032,-324,1945,normal
19677,7067,-1590,-8689,normal
19677,-1216,-2044,12677,normal
19677,907,618,5283,normal
19677,9772,4288,25221,normal
19677,-6786,-2385,10955,normal
19677,-8424,-3746,9730,normal
19677,-2052,396,4276,normal
19677,6022,1296,4984,normal
19677,-1228,894,15694,normal
19677,-1226,-2087,5416,normal
19677,9645,1059,11926,normal
19677,674,-1117,-3643,normal
19677,-6207,-2072,6623,normal
19677,-5040,-566,9690,normal
19677,6025,1046,18158,normal
19677,-48,5904,23414,normal
19677,-6921,-7834,12512,normal
19677,7449,1582,20611,normal
19677,-3419,1673,2384,normal
19677,-542,-634,-775,normal
19677,9617,-3103,-2674,normal
19677,3689,-998,7541,normal
19677,-20218,5760,17601,normal
19677,5002,-3174,6611,normal
19677,17722,2644,12473,normal
19677,-14683,-7066,-10381,normal
19677,-5113,2848,9630,normal
19677,9679,2463,7504,normal
19677,9285,-5743,12039,normal
19677,-13871,4559,13022,normal
19677,-1507,-4414,638,normal
19677,12964,5690,18506,normal
19677,-6569,-8171,-10114,normal
19677,-11934,2451,15665,normal
19677,2718,243,-4320,normal
19677,13691,-4059,24291,normal
19677,9215,8269,8941,normal
19677,-23011,-7988,14312,normal
19677,3818,122,4713,normal
19677,9740,-476,12639,normal
19677,-10554,4280,8694,normal
19677,-2901,-5522,8412,normal
19677,15917,1326,17716,normal
19677,-11403,4138,7360,normal
19677,-3069,-7357,1413,normal
19677,21413,6837,4210,normal
19694,-15154,-6576,-2530,normal
19694,-7698,1367,8901,normal
19694,13802,5488,15819,normal
19694,942,-2863,11676,normal
19694,-17868,1044,1077,normal
19694,12582,-6728,-3040,normal
19694,18077,9248,3980,normal
19694,-26432,-8741,-4783,normal
19694,4789,1776,19500,normal
19694,19814,4774,17666,normal
19694,-16648,-5166,19707,normal
19694,-3884,4370,9000,normal
19694,2649,-3637,12590,normal
19694,2395,41,-5722,normal
19694,-2608,-5160,5726,normal
19694,6645,8321,6454,normal
19694,-2436,-6418,19528,normal
19694,6361,-519,11888,normal
19694,-3686,7296,17727,normal
19694,-13381,-8270,1526,normal
19694,7733,-807,11885,normal
19694,1036,3232,9053,normal
19694,-5565,2418,10423,normal
19694,2725,-4249,6131,normal
19694,16299,-2487,2489,normal
19694,-6268,5809,9594,normal
19694,-15220,-6716,3322,normal
19694,10521,4267,20384,normal
19694,-913,-2221,13315,normal
19694,-4244,2482,17934,normal
19694,-1041,981,11346,normal
19694,3517,-5108,1689,normal
19694,3528,1585,2068,normal
19694,-833,-2213,-6188,normal
19694,2974,4389,8225,normal
19694,-1673,-4402,5630,normal
19694,-371,2157,14151,normal
19694,-7509,4334,404,normal
19694,2336,-7731,-3782,normal
19694,7760,2733,4858,normal
19694,-6246,-3049,-175,normal
19694,1888,5850,11133,normal
19694,8314,-5145,2520,normal
19694,432,-84,13763,normal
19694,-12877,1315,4724,normal
19694,-2727,-1815,9411,normal
19694,9375,1659,10459,normal
19694,-4147,-3174,3309,normal
19694,-2797,-363,14293,normal
19694,11961,2342,7542,normal
19694,-3254,-1632,20284,normal
19694,-6896,-258,-4179,normal
19694,1022,-2539,11406,normal
19694,7561,4461,2851,normal
19694,-10517,-3266,19017,normal
19694,-4390,-1248,14021,normal
19694,16189,3753,17821,normal
19694,-8406,165,10399,normal
19694,-8,-3316,-7554,normal
19694,9853,804,3267,normal
