timestamp,ax,ay,az,label
394883,1342,-678,23700,abnormal
394883,1616,-980,19445,abnormal
394883,2655,-465,19951,abnormal
394883,1625,-118,24678,abnormal
394883,-482,-161,31340,abnormal
394883,-1232,659,32764,abnormal
394883,-2007,1225,32764,abnormal
394883,-2100,-84,32764,abnormal
394883,228,246,24925,abnormal
394883,1600,1021,13475,abnormal
394883,1717,-403,2363,abnormal
394883,3888,-308,-4436,abnormal
394883,3806,407,-4072,abnormal
394883,959,187,1183,abnormal
394883,-84,206,12239,abnormal
394883,-1078,612,22862,abnormal
394883,-3394,118,30652,abnormal
394883,-1965,170,31934,abnormal
394883,-602,-229,28494,abnormal
394883,-720,-745,18972,abnormal
394883,842,-1365,9976,abnormal
394883,2439,-435,758,abnormal
394883,1308,-1173,-3232,abnormal
394883,858,-1302,-3573,abnormal
394883,26,-420,245,abnormal
394883,-1899,-5,3960,abnormal
394883,-1911,-1174,7867,abnormal
394883,-641,-1017,8322,abnormal
394883,-1098,-470,7578,abnormal
394883,-313,-725,5614,abnormal
394883,1510,-1322,3941,abnormal
394883,1134,-882,1719,abnormal
394883,-175,-425,2068,abnormal
394883,-139,-357,3736,abnormal
394883,-378,-365,5436,abnormal
394883,-1406,-368,5742,abnormal
394883,-826,246,5923,abnormal
394883,408,56,4730,abnormal
394883,1119,-553,3387,abnormal
394883,1457,-236,2964,abnormal
394883,1338,261,4678,abnormal
394883,914,116,8374,abnormal
394883,264,267,12567,abnormal
394883,-825,831,15940,abnormal
394883,-1645,961,15902,abnormal
394883,-1050,724,12409,abnormal
394883,169,553,6462,abnormal
394883,680,236,203,abnormal
394883,1682,264,-5040,abnormal
394883,2878,116,-5750,abnormal
394883,2428,-109,-2365,abnormal
394883,610,126,5221,abnormal
394883,-704,315,14582,abnormal
394883,-1863,-122,23126,abnormal
394883,-2072,-178,27874,abnormal
394883,-2160,55,29023,abnormal
394883,-1449,-260,25166,abnormal
394883,146,-1012,18401,abnormal
394883,1340,-811,9891,abnormal
394883,771,-236,3490,abnormal
394883,844,-744,-380,abnormal
394883,1160,-702,-1342,abnormal
394883,-347,3,-1055,abnormal
394883,-1644,122,-281,abnormal
394894,-680,-292,-681,abnormal
394894,164,-464,-2740,abnormal
394894,232,-309,-5062,abnormal
