timestamp,ax,ay,az,label
247321,3,-28,967,lying
247422,6,-27,967,lying
247523,4,-25,966,lying
247624,2,-24,963,lying
247725,4,-24,964,lying
247826,9,-26,965,lying
247927,5,-22,964,lying
248028,6,-27,970,lying
248129,2,-27,967,lying
248230,6,-24,962,lying
248331,4,-27,963,lying
248432,4,-21,968,lying
248533,7,-21,963,lying
248634,6,-25,966,lying
248735,7,-21,963,lying
248836,3,-25,966,lying
248937,2,-25,962,lying
249038,1,-26,964,lying
249139,3,-25,962,lying
249240,0,-28,965,lying
249341,3,-26,967,lying
249442,7,-25,963,lying
249543,5,-32,966,lying
249644,8,-29,965,lying
249745,3,-28,965,lying
249846,0,-25,964,lying
249947,7,-21,968,lying
250048,2,-25,967,lying
250149,3,-22,964,lying
250250,0,-27,967,lying
250351,9,-28,966,lying
250452,1,-26,966,lying
250553,4,-25,965,lying
250654,6,-25,963,lying
250755,5,-27,963,lying
250856,-2,-27,966,lying
250957,2,-23,965,lying
251058,1,-27,963,lying
251159,9,-27,963,lying
251260,-3,-27,965,lying
251361,8,-25,964,lying
251462,3,-31,965,lying
251563,2,-24,969,lying
251664,7,-26,969,lying
251765,11,-26,968,lying
251866,3,-24,966,lying
251967,5,-25,965,lying
252068,3,-25,970,lying
252169,9,-27,966,lying
257526,-66,16,967,lying
257627,-45,31,960,lying
257728,-58,35,947,lying
257829,-54,41,956,lying
257930,-55,48,950,lying
258031,-46,51,947,lying
258132,-52,24,972,lying
258233,-43,46,966,lying
258334,-64,28,959,lying
258435,-58,54,971,lying
258536,-69,32,951,lying
258637,-53,38,967,lying
258738,-68,45,947,lying
258839,-60,51,963,lying
258940,-68,42,952,lying
259041,-51,51,961,lying
259142,-58,49,942,lying
259243,-60,37,972,lying
259344,-52,52,952,lying
259445,-70,42,957,lying
259546,-56,50,973,lying
259647,-75,37,958,lying
259748,-49,48,950,lying
259849,-71,37,959,lying
259950,-55,50,962,lying
260051,-70,42,962,lying
260152,-54,40,979,lying
260253,-83,33,966,lying
260354,-77,36,969,lying
260455,-66,42,972,lying
260556,-65,32,943,lying
260657,-50,49,945,lying
260758,-49,35,973,lying
260859,-72,23,951,lying
260960,-40,58,953,lying
261061,-85,4,975,lying
261162,-55,54,930,lying
261263,-37,69,959,lying
261364,-41,39,934,lying
261465,-72,32,964,lying
261566,-37,-36,1094,lying
261667,-63,26,894,lying
261768,-33,6,963,lying
261869,-20,-16,964,lying
261970,-83,12,989,lying
262071,-31,-5,949,lying
262172,5,-38,973,lying
262273,-51,-23,952,lying
262374,-22,-13,963,lying
262475,-20,-35,962,lying
262576,-3,-26,956,lying
262677,-20,-23,947,lying
262778,7,-37,966,lying
262879,-8,-40,986,lying
262980,-17,-17,962,lying
263081,-23,-21,972,lying
263182,-34,-33,956,lying
263283,-72,-17,975,lying
263384,-90,-16,968,lying
263485,-118,-20,948,lying
263586,-144,-37,948,lying
263687,-165,-31,936,lying
263788,-189,-10,950,lying
263889,-214,-12,933,lying
263990,-252,8,903,lying
264091,-271,42,925,lying
264192,-238,16,901,lying
264293,-171,16,943,lying
264394,-193,9,951,lying
264495,-173,0,940,lying
264596,-167,16,936,lying
264697,-173,31,977,lying
264798,-155,17,949,lying
264899,-106,2,949,lying
265000,-77,-15,961,lying
265101,-113,13,964,lying
265202,-52,5,982,lying
265303,-31,-32,943,lying
265404,-19,-13,955,lying
265505,-7,0,985,lying
265606,61,-36,959,lying
265707,70,-46,965,lying
265808,48,-18,960,lying
265909,71,-32,953,lying
266010,-6,-14,983,lying
266111,144,-76,924,lying
266212,30,-3,953,lying
266313,15,23,988,lying
266414,30,-14,960,lying
266515,-20,-9,950,lying
266616,5,-9,982,lying
266717,-73,21,1076,lying
266818,-3,26,916,lying
266919,-10,57,927,lying
267020,-73,5,975,lying
267121,-51,30,943,lying
267222,-39,46,938,lying
267323,-35,50,955,lying
267424,-63,27,953,lying
267525,-32,56,952,lying
267626,-54,42,956,lying
267727,-61,43,958,lying
267828,-54,34,976,lying
267929,-64,39,959,lying
268030,-57,35,970,lying
268131,-48,44,969,lying
272868,0,62,-1039,lying
272969,0,43,-1025,lying
273070,4,49,-1037,lying
273171,-10,58,-1020,lying
273272,18,58,-1043,lying
273373,2,63,-1027,lying
273474,11,52,-1042,lying
273575,6,48,-1032,lying
273676,5,52,-1028,lying
273777,-3,48,-1044,lying
273878,23,46,-1026,lying
273979,-1,59,-1017,lying
274080,5,56,-1058,lying
274181,5,54,-1018,lying
274282,15,66,-1028,lying
274383,10,54,-1026,lying
274484,11,52,-1036,lying
274585,2,60,-1060,lying
274686,31,53,-1005,lying
274787,3,63,-1041,lying
274888,27,52,-1033,lying
274989,-5,61,-1045,lying
275090,35,47,-1024,lying
275191,10,48,-1039,lying
275292,30,53,-1032,lying
275393,69,64,-1036,lying
275494,96,23,-1010,lying
275595,127,24,-1014,lying
275696,153,13,-1012,lying
275797,188,-23,-1036,lying
275898,205,-24,-1009,lying
275999,190,-20,-999,lying
276100,226,-38,-1004,lying
276201,225,-45,-1032,lying
276302,217,-53,-1016,lying
276403,224,-34,-981,lying
276504,257,-50,-1016,lying
276605,263,-44,-991,lying
276706,245,-46,-1017,lying
276807,211,-29,-1004,lying
276908,184,-50,-1006,lying
277009,134,-87,-1002,lying
277110,132,-64,-1086,lying
277211,114,-60,-1004,lying
277312,77,-48,-1030,lying
277413,85,-30,-1022,lying
277514,41,-33,-1076,lying
277615,25,-48,-1002,lying
277716,-10,-32,-1043,lying
277817,7,-6,-1029,lying
277918,-9,-9,-1040,lying
278019,-19,11,-1053,lying
278120,9,26,-1016,lying
278221,-22,48,-1029,lying
278322,4,51,-1020,lying
278423,-10,50,-996,lying
278524,23,56,-1033,lying
278625,5,18,-1016,lying
278726,-26,-16,-1013,lying
278827,-19,-46,-1058,lying
278928,-11,-24,-1045,lying
279029,0,-20,-1021,lying
279130,-27,-46,-1049,lying
279231,19,-60,-1010,lying
279332,24,-40,-1046,lying
279433,45,-50,-1044,lying
279534,64,-38,-1028,lying
279635,44,-20,-1041,lying
279736,63,-21,-1031,lying
279837,58,-2,-1030,lying
279938,71,12,-1044,lying
280039,56,30,-1032,lying
280140,64,27,-1014,lying
280241,71,22,-1048,lying
280342,56,31,-1044,lying
280443,59,37,-1027,lying
280544,77,35,-1045,lying
280645,56,46,-1012,lying
280746,76,38,-1038,lying
280847,63,42,-1030,lying
280948,43,45,-1001,lying
281049,63,30,-1054,lying
281150,24,40,-986,lying
281251,49,17,-1045,lying
281352,103,-5,-955,lying
281453,72,1,-1064,lying
281554,92,-15,-1051,lying
281655,76,-48,-976,lying
281756,82,14,-1030,lying
281857,50,26,-1020,lying
281958,95,-39,-1048,lying
282059,134,10,-1041,lying
282160,122,-26,-1049,lying
282261,74,-39,-973,lying
282362,131,-13,-1022,lying
282463,169,-25,-1047,lying
282564,129,-40,-1014,lying
282665,108,-38,-1038,lying
282766,142,-22,-1037,lying
282867,139,-38,-1010,lying
282968,140,-42,-1032,lying
283069,132,-32,-1015,lying
283170,138,-26,-1041,lying
283271,118,-26,-1022,lying
283372,115,-31,-1021,lying
283473,133,-34,-1029,lying
283574,139,-31,-1029,lying
283675,160,-50,-1026,lying
283776,154,-23,-1020,lying
283877,159,-53,-1018,lying
283978,159,-42,-1022,lying
284079,158,-32,-1020,lying
284180,147,-44,-1016,lying
284281,151,-33,-1031,lying
284382,128,-32,-1033,lying
284483,126,-33,-1028,lying
284584,114,-39,-1027,lying
284685,113,-42,-1034,lying
284786,120,-30,-1021,lying
284887,117,-34,-1028,lying
284988,124,-32,-1036,lying
285089,108,-37,-1031,lying
285190,108,-36,-1017,lying
285291,99,-39,-1071,lying
285392,116,-19,-1024,lying
285493,101,-42,-1038,lying
285594,79,-38,-1015,lying
285695,81,-3,-1046,lying
285796,43,-16,-1032,lying
285897,56,5,-1032,lying
285998,28,-34,-1059,lying
286099,40,-11,-1041,lying
286200,41,-15,-1022,lying
286301,65,15,-1033,lying
286402,56,2,-1010,lying
286503,63,10,-1028,lying
286604,59,-11,-1051,lying
286705,68,0,-1034,lying
286806,65,2,-1034,lying
286907,63,2,-1033,lying
287008,61,3,-1039,lying
287109,46,1,-1039,lying
287210,52,-6,-1033,lying
287311,60,5,-1024,lying
287412,71,-4,-996,lying
287513,65,-9,-1003,lying
287614,9,-12,-1115,lying
287715,70,-13,-946,lying
287816,57,-15,-1069,lying
287917,71,-19,-1007,lying
288018,73,-15,-1055,lying
288119,78,-4,-1035,lying
288220,82,7,-1020,lying
288321,76,15,-1022,lying
288422,87,-2,-1033,lying
288523,88,-10,-1045,lying
288624,67,4,-1036,lying
288725,83,-9,-1029,lying
288826,90,-8,-1034,lying
288927,72,-5,-1032,lying
289028,87,-13,-1032,lying
296761,9,978,32,standing
296862,-4,955,74,standing
296963,29,971,52,standing
297064,26,975,37,standing
297165,10,979,35,standing
297266,25,977,30,standing
297367,18,964,45,standing
297468,11,970,41,standing
297569,4,967,43,standing
297670,8,972,47,standing
297771,11,965,56,standing
297872,8,983,27,standing
297973,-1,964,44,standing
298074,8,977,29,standing
298175,13,983,28,standing
298276,-2,962,56,standing
298377,13,973,27,standing
298478,10,965,38,standing
298579,13,973,46,standing
298680,5,976,36,standing
298781,5,975,36,standing
298882,17,944,79,standing
298983,15,1004,8,standing
299084,11,980,-45,standing
299185,0,976,51,standing
299286,8,981,1,standing
299387,-1,974,3,standing
299488,-2,976,33,standing
299589,1,964,-22,standing
299690,6,988,-58,standing
299791,4,948,-57,standing
299892,2,971,-49,standing
299993,-13,983,-112,standing
300094,28,976,-97,standing
300195,32,960,-101,standing
300296,13,971,-78,standing
300397,34,973,-139,standing
300498,7,969,-112,standing
300599,42,960,-100,standing
300700,34,995,-166,standing
300801,50,973,-142,standing
300902,53,949,-142,standing
301003,51,973,-141,standing
301104,58,969,-143,standing
301205,25,873,-104,standing
301306,31,962,-133,standing
301407,51,943,-285,standing
301508,29,975,-114,standing
301609,33,983,-108,standing
301710,15,965,-93,standing
301811,22,972,-13,standing
301912,26,973,18,standing
302013,27,972,-17,standing
302114,26,968,-25,standing
302215,25,961,34,standing
302316,27,965,3,standing
302417,27,966,28,standing
302518,39,967,28,standing
302619,24,976,35,standing
302720,13,952,48,standing
302821,5,964,70,standing
302922,21,977,42,standing
303023,11,972,70,standing
303124,25,971,53,standing
303225,26,960,69,standing
303326,32,982,55,standing
303427,18,954,128,standing
303528,40,969,104,standing
303629,23,950,102,standing
303730,32,961,125,standing
303831,37,968,129,standing
303932,42,952,135,standing
304033,34,950,125,standing
304134,36,959,133,standing
304235,92,962,130,standing
304336,38,928,207,standing
304437,31,915,159,standing
304538,26,939,214,standing
304639,63,923,209,standing
304740,45,932,225,standing
304841,2,941,234,standing
304942,18,941,215,standing
305043,39,954,211,standing
305144,32,942,223,standing
305245,50,777,342,standing
305346,79,955,167,standing
305447,63,932,188,standing
305548,83,966,154,standing
305649,101,953,145,standing
305750,91,951,155,standing
305851,95,960,130,standing
305952,104,968,110,standing
306053,122,947,119,standing
306154,149,945,90,standing
306255,200,946,94,standing
306356,153,963,77,standing
306457,180,960,51,standing
306558,112,963,45,standing
306659,139,964,-12,standing
306760,177,934,18,standing
306861,119,948,22,standing
306962,79,960,9,standing
307063,52,965,-20,standing
307164,13,974,-21,standing
307265,58,979,8,standing
307366,-20,988,-28,standing
307467,19,969,-37,standing
307568,-3,980,-79,standing
307669,-5,978,-53,standing
307770,6,963,-56,standing
307871,6,971,-50,standing
307972,-51,996,-52,standing
308073,-44,979,-73,standing
308174,-37,983,-81,standing
308275,-31,967,-83,standing
308376,-30,983,-68,standing
308477,-14,972,-62,standing
308578,-29,970,-59,standing
308679,-49,980,-80,standing
308780,-26,972,-68,standing
308881,-31,961,-50,standing
308982,-24,978,-80,standing
309083,-17,977,-71,standing
309184,-42,978,-83,standing
309285,-21,980,-84,standing
309386,-23,978,-73,standing
309487,-17,963,-60,standing
309588,-32,979,-67,standing
309689,-29,987,-76,standing
309790,-21,974,-81,standing
309891,-24,980,-74,standing
309992,-12,966,-71,standing
310093,-7,962,-67,standing
310194,-18,966,-74,standing
310295,-22,974,-46,standing
310396,-12,971,-68,standing
310497,-14,970,-67,standing
310598,-15,967,-62,standing
310699,-9,972,-74,standing
310800,-13,969,-55,standing
310901,-11,966,-45,standing
311002,-16,958,-44,standing
311103,4,980,-50,standing
317548,16,-1024,57,standing
317648,10,-1016,51,standing
317749,3,-995,36,standing
317850,19,-1019,63,standing
317951,8,-1025,49,standing
318052,31,-1044,43,standing
318153,4,-1025,56,standing
318254,22,-1006,62,standing
318355,23,-1031,65,standing
318456,21,-1003,52,standing
318557,30,-1000,48,standing
318658,22,-1025,54,standing
318759,19,-1024,54,standing
318860,8,-1015,73,standing
318961,10,-1008,96,standing
319062,-7,-1026,32,standing
319163,-3,-1017,48,standing
319264,9,-1038,32,standing
319365,7,-1013,72,standing
319466,12,-1019,46,standing
319567,2,-1024,47,standing
319668,10,-1015,48,standing
319769,8,-1021,46,standing
319870,9,-1024,13,standing
319971,5,-1020,1,standing
320072,8,-1021,-3,standing
320173,9,-1026,-39,standing
320274,-2,-1028,-74,standing
320375,33,-1025,-2,standing
320476,1,-1021,-34,standing
320577,9,-1024,-50,standing
320678,4,-1022,-41,standing
320779,8,-1030,-52,standing
320880,0,-1025,-59,standing
320981,4,-1022,-40,standing
321082,13,-1023,-71,standing
321183,15,-1021,-75,standing
321284,9,-1023,-92,standing
321385,0,-1025,-82,standing
321486,13,-1027,-89,standing
321587,30,-1036,-9,standing
321688,6,-1031,-12,standing
321789,6,-1019,17,standing
321890,5,-1025,19,standing
321991,10,-1020,10,standing
322092,8,-1018,23,standing
322193,7,-1017,57,standing
322294,14,-1031,27,standing
322395,10,-1019,76,standing
322496,5,-1018,111,standing
322597,7,-1010,123,standing
322698,5,-1006,162,standing
322799,6,-1001,182,standing
322900,10,-997,184,standing
323001,7,-1004,182,standing
323102,7,-1006,173,standing
323203,2,-998,179,standing
323304,7,-1001,179,standing
323405,10,-1001,167,standing
323506,9,-1006,149,standing
